time,price,amount,bid_price,ask_price
10594161,142680,1,142670,142680
10594161,142690,1,142680,142690
10594161,142700,2,142680,142700
10594161,142710,2,142700,142710
10594170,142700,1,142700,142720
10594171,142710,2,142700,142710
10594172,142710,1,142700,142710
10594180,142710,3,142700,142710
10594181,142710,1,142700,142710
10594182,142710,1,142700,142710
10594184,142710,1,142700,142710
10594216,142700,49,142700,142710
10594222,142710,1,142690,142710
10594227,142710,1,142700,142710
10594247,142710,1,142710,142730
10594251,142710,1,142710,142730
10594277,142700,1,142700,142710
10594333,142690,3,142690,142710
10594333,142680,5,142690,142710
10594333,142680,2,142670,142680
10594437,142690,10,142670,142690
10594441,142680,1,142680,142700
10594458,142700,1,142680,142700
10595154,142680,1,142680,142690
10595173,142680,1,142670,142680
10595179,142670,2,142670,142690
10595179,142670,1,142660,142670
10595508,142680,1,142680,142690
10595512,142670,2,142670,142690
11000032,142680,3,142660,142680
11000058,142690,6,142680,142690
11000193,142690,1,142680,142690
11000211,142690,1,142680,142690
11000333,142690,1,142690,142700
11000777,142690,1,142690,142700
11000777,142680,12,142680,142690
11000778,142670,1,142670,142680
11000804,142680,1,142660,142680
11001439,142680,1,142670,142680
11001681,142690,1,142680,142690
11001692,142700,25,142690,142700
11001693,142710,14,142700,142710
11001962,142710,3,142690,142710
11001962,142710,2,142710,142720
11002354,142700,1,142700,142710
11002712,142700,1,142700,142710
11003069,142710,5,142700,142710
11003074,142720,2,142700,142720
11003094,142720,1,142700,142720
11003122,142720,1,142700,142720
11003173,142700,3,142700,142710
11003173,142690,1,142690,142700
11003174,142690,1,142690,142700
11003179,142700,1,142700,142710
11003499,142710,4,142700,142710
11003831,142700,2,142700,142710
11003846,142710,1,142690,142710
11003899,142700,1,142690,142700
11004727,142700,1,142700,142710
11004888,142700,1,142700,142710
11004896,142700,1,142690,142700
11005530,142690,2,142690,142700
11005535,142690,1,142690,142700
11005629,142690,1,142690,142700
11005632,142690,3,142690,142700
11010025,142700,3,142690,142700
11010026,142710,24,142700,142710
11010196,142710,1,142710,142720
11010239,142710,1,142700,142710
11010967,142720,5,142710,142720
11011090,142720,1,142710,142720
11011172,142730,1,142710,142730
11011642,142710,4,142710,142720
11012047,142700,6,142700,142710
11012054,142700,1,142700,142710
11013111,142710,3,142700,142710
11014005,142700,1,142700,142710
11014152,142710,2,142700,142710
11015098,142700,1,142700,142710
11015814,142710,5,142700,142710
11015849,142710,2,142710,142720
11020370,142720,1,142710,142720
11020539,142710,1,142710,142720
11021138,142720,1,142710,142720
11021815,142730,30,142720,142730
11021818,142730,2,142730,142740
11022526,142730,3,142720,142730
11022993,142720,2,142720,142730
11023087,142720,2,142710,142720
11024101,142730,2,142720,142730
11024114,142740,2,142720,142740
11024197,142720,1,142720,142740
11024610,142730,2,142720,142730
11024860,142730,1,142730,142740
11024972,142740,1,142730,142740
11025204,142740,12,142730,142740
11025211,142750,2,142730,142750
11025810,142740,2,142730,142740
11025810,142750,1,142730,142740
11025966,142740,1,142730,142740
11025966,142750,2,142730,142740
11030050,142730,2,142730,142740
11030050,142730,1,142730,142740
11030050,142720,3,142720,142740
11030050,142710,9,142710,142740
11030054,142720,1,142700,142720
11030055,142710,1,142710,142720
11030069,142720,1,142700,142720
11030086,142720,1,142700,142720
11030091,142720,1,142700,142720
11030171,142700,1,142700,142720
11030177,142710,1,142700,142710
11030193,142720,1,142700,142720
11030201,142720,1,142700,142720
11030206,142720,1,142700,142720
11030519,142700,1,142700,142720
11031073,142710,1,142690,142710
11031115,142710,1,142690,142710
11031520,142700,1,142690,142700
11031789,142700,1,142700,142710
11031796,142700,3,142690,142700
11031928,142690,4,142690,142700
11031928,142680,7,142680,142690
11031932,142690,1,142670,142690
11032636,142680,1,142680,142690
11033032,142680,4,142670,142680
11033032,142690,2,142680,142690
11033032,142690,4,142680,142690
11033317,142690,1,142690,142700
11034251,142680,2,142680,142690
11034426,142670,2,142670,142680
11034902,142660,1,142660,142670
11034960,142650,2,142650,142660
11035019,142640,3,142640,142650
11035216,142630,1,142630,142640
11035413,142640,5,142620,142640
11040081,142650,6,142640,142650
11040323,142650,2,142650,142660
11040436,142640,2,142640,142660
11040439,142630,1,142630,142640
11040440,142610,5,142610,142630
11040463,142600,11,142600,142610
11040463,142600,2,142580,142600
11040464,142610,2,142600,142610
11040468,142600,2,142600,142620
11040487,142600,1,142600,142610
11040779,142610,1,142600,142610
11040781,142610,1,142600,142610
11040782,142610,4,142600,142610
11040782,142610,1,142610,142620
11040842,142600,1,142600,142620
11041184,142620,2,142600,142620
11041393,142610,1,142610,142620
11041406,142600,1,142600,142610
11041743,142600,3,142600,142610
11041743,142590,1,142600,142610
11041749,142590,3,142590,142600
11041957,142590,1,142590,142600
11041993,142580,4,142580,142590
11041999,142580,1,142580,142600
11042411,142570,2,142550,142570
11042411,142580,2,142560,142580
11042411,142580,2,142580,142590
11042412,142580,1,142570,142580
11042412,142580,1,142580,142590
11042412,142580,1,142580,142590
11042634,142570,1,142570,142580
11042745,142580,5,142560,142580
11043315,142550,1,142550,142570
11043380,142550,1,142550,142570
11043438,142550,1,142550,142570
11043490,142550,3,142550,142570
11043490,142550,1,142550,142560
11043577,142540,22,142540,142550
11043577,142530,1,142530,142540
11043587,142530,2,142520,142530
11043587,142540,1,142520,142540
11043587,142540,4,142540,142550
11043587,142540,1,142540,142550
11043588,142530,1,142520,142530
11043588,142530,5,142530,142540
11043591,142520,4,142520,142530
11043591,142510,1,142510,142520
11043591,142520,4,142500,142520
11043591,142530,8,142500,142520
11043591,142520,1,142520,142530
11043592,142520,1,142510,142520
11043612,142510,5,142500,142510
11043612,142520,1,142500,142510
11043619,142520,44,142520,142530
11043621,142510,2,142510,142520
11043621,142520,2,142500,142520
11043621,142520,3,142520,142530
11043639,142500,4,142500,142520
11043639,142500,1,142500,142520
11043640,142510,2,142490,142510
11043641,142510,1,142490,142510
11043643,142510,9,142500,142510
11043643,142500,1,142500,142520
11043644,142510,1,142500,142510
11043644,142520,1,142500,142510
11043647,142520,1,142500,142520
11043663,142520,3,142500,142520
11043669,142520,1,142500,142520
11043696,142510,1,142500,142510
11043697,142530,2,142510,142530
11043705,142510,1,142510,142530
11043993,142520,1,142500,142520
11044072,142520,1,142510,142520
11044148,142510,1,142510,142530
11044439,142520,3,142510,142520
11044467,142520,2,142520,142530
11044644,142510,1,142500,142510
11045235,142500,2,142500,142510
11045341,142490,1,142490,142510
11045356,142490,1,142490,142510
11045363,142500,1,142490,142500
11045365,142490,1,142490,142510
11045747,142490,1,142490,142500
11045748,142490,14,142480,142490
11050233,142490,7,142480,142490
11050233,142490,2,142490,142500
11050233,142480,12,142490,142500
11050233,142490,1,142490,142500
11050249,142500,2,142480,142500
11050254,142480,3,142480,142490
11050284,142480,18,142470,142480
11050284,142480,3,142480,142490
11050284,142470,1,142480,142490
11050284,142490,1,142470,142490
11050287,142470,1,142470,142480
11050287,142480,1,142470,142480
11050289,142480,1,142470,142480
11050403,142470,2,142470,142480
11050430,142480,15,142470,142480
11050431,142480,2,142470,142480
11050448,142480,2,142470,142480
11050563,142480,4,142470,142480
11050590,142490,6,142480,142490
11050606,142500,2,142490,142500
11050801,142510,1,142490,142510
11050801,142520,1,142490,142510
11050801,142530,3,142490,142510
11050801,142520,1,142520,142530
11052160,142530,2,142510,142530
11052416,142520,2,142520,142530
11052592,142510,1,142510,142520
11052966,142510,1,142510,142520
11053009,142520,1,142510,142520
11053115,142510,5,142510,142530
11053117,142500,2,142500,142510
11053162,142500,1,142500,142510
11053225,142490,1,142490,142500
11053225,142480,1,142480,142500
11053288,142470,1,142460,142470
11053289,142470,1,142470,142480
11053595,142460,35,142460,142470
11053595,142450,1,142450,142470
11053596,142470,1,142450,142470
11053597,142460,1,142460,142470
11053837,142460,5,142450,142460
11054496,142450,4,142450,142460
11054496,142450,4,142450,142460
11054498,142450,1,142450,142460
11054533,142440,31,142440,142450
11054534,142440,1,142440,142450
11054536,142430,2,142430,142450
11054537,142440,4,142420,142440
11054695,142430,1,142430,142440
11054790,142430,1,142420,142430
11054790,142430,6,142420,142430
11055074,142420,1,142420,142440
11055090,142420,1,142420,142440
11055091,142420,1,142420,142440
11055121,142430,1,142420,142430
11055393,142440,4,142430,142440
11055393,142440,1,142440,142450
11055400,142420,1,142420,142450
11055405,142420,1,142420,142450
11055409,142420,1,142420,142440
11055485,142440,7,142430,142440
11055485,142450,3,142430,142440
11055485,142430,3,142430,142450
11055485,142440,1,142440,142450
11055643,142420,5,142420,142440
11055645,142420,1,142420,142440
11055697,142420,3,142420,142440
11055861,142420,2,142420,142440
11060024,142430,8,142420,142430
11060043,142430,1,142430,142440
11060050,142420,1,142420,142440
11060066,142420,1,142420,142430
11060073,142420,1,142420,142430
11060193,142430,1,142420,142430
11060198,142430,2,142420,142430
11060647,142430,4,142430,142440
11060742,142430,6,142420,142430
11060764,142440,2,142430,142440
11060803,142440,3,142440,142460
11060803,142430,5,142440,142460
11060803,142420,5,142440,142460
11061098,142430,1,142430,142440
11061098,142420,4,142430,142440
11061359,142420,1,142420,142430
11061394,142410,5,142410,142430
11061395,142420,2,142410,142420
11061424,142410,2,142410,142430
11061438,142430,3,142410,142430
11061438,142440,7,142410,142430
11061556,142420,1,142420,142430
11061587,142410,37,142410,142420
11061588,142410,1,142410,142420
11061598,142400,1,142400,142410
11061621,142400,5,142400,142410
11061672,142400,3,142400,142410
11061693,142410,7,142400,142410
11062320,142420,7,142410,142420
11062323,142420,2,142420,142440
11062324,142420,1,142410,142420
11062561,142420,2,142420,142430
11063234,142420,4,142410,142420
11063350,142430,2,142420,142430
11063400,142440,2,142430,142440
11063521,142430,1,142430,142450
11064045,142440,1,142440,142450
11064093,142450,6,142440,142450
11064264,142460,7,142450,142460
11064465,142470,1,142450,142470
11064465,142470,5,142470,142480
11064509,142450,1,142450,142460
11064709,142450,2,142430,142450
11064709,142460,3,142430,142450
11064928,142460,5,142440,142460
11064928,142460,10,142460,142470
11065156,142440,1,142440,142470
11065311,142440,1,142440,142450
11065362,142440,3,142430,142440
11065545,142460,4,142430,142460
11065546,142440,1,142440,142460
11065789,142440,1,142440,142450
11070076,142430,6,142430,142440
11070076,142430,1,142420,142430
11070324,142430,1,142420,142430
11070325,142430,1,142420,142430
11070512,142440,3,142430,142440
11070548,142440,1,142440,142460
11070584,142450,1,142450,142460
11071146,142450,1,142430,142450
11071164,142440,1,142430,142440
11071982,142440,2,142440,142450
11071992,142450,4,142430,142450
11072200,142450,1,142450,142460
11072416,142440,1,142440,142460
11072955,142450,5,142440,142450
11072955,142450,1,142440,142450
11072955,142460,1,142440,142460
11073067,142460,5,142450,142460
11073067,142460,2,142450,142460
11074403,142460,1,142460,142480
11074988,142450,1,142450,142470
11075272,142450,14,142450,142470
11075272,142440,2,142440,142450
11075273,142440,1,142430,142440
11075284,142430,2,142430,142440
11075289,142430,1,142430,142440
11075390,142430,1,142420,142430
11075390,142440,6,142430,142440
11075722,142440,1,142440,142450
11075849,142430,1,142430,142440
11075887,142430,1,142420,142430
11080045,142430,2,142430,142440
11080196,142420,3,142420,142430
11080200,142400,5,142400,142420
11080221,142400,1,142400,142410
11080222,142410,3,142400,142410
11080229,142400,1,142400,142420
11080241,142420,1,142400,142420
11080257,142410,2,142410,142430
11080283,142410,2,142410,142420
11080506,142420,4,142410,142420
11081081,142420,1,142420,142440
11081645,142420,1,142410,142420
11081756,142410,1,142410,142420
11081801,142410,2,142410,142420
11082102,142410,1,142400,142410
11082734,142410,2,142410,142430
11082762,142400,11,142400,142410
11082763,142400,1,142400,142410
11083359,142400,10,142390,142400
11083649,142390,1,142390,142410
11083709,142390,1,142390,142410
11083868,142400,2,142400,142410
11085589,142410,1,142410,142420
11090372,142420,6,142410,142420
11090375,142420,1,142420,142430
11090379,142420,1,142420,142430
11090386,142400,1,142400,142420
11090390,142400,1,142400,142420
11090483,142400,4,142400,142420
11090675,142410,1,142410,142420
11090696,142420,6,142400,142420
11090827,142400,1,142400,142420
11091354,142420,1,142410,142420
11091701,142410,2,142410,142420
11091708,142410,1,142400,142410
11092338,142420,6,142410,142420
11092438,142430,1,142410,142430
11092438,142440,4,142410,142430
11093503,142430,2,142420,142430
11093721,142440,1,142420,142440
11094180,142430,1,142430,142440
11094219,142420,1,142420,142440
11094222,142420,3,142420,142440
11094226,142410,4,142410,142420
11094226,142400,1,142400,142410
11094381,142410,2,142400,142410
11094706,142420,2,142410,142420
11094706,142420,1,142420,142440
11094706,142410,2,142420,142440
11095133,142410,1,142400,142410
11100257,142410,1,142410,142420
11100274,142400,3,142400,142420
11100278,142400,3,142400,142410
11100297,142400,1,142400,142410
11100415,142400,3,142390,142400
11100516,142400,1,142400,142410
11100516,142390,41,142390,142400
11100516,142390,10,142390,142400
11100541,142390,1,142380,142390
11100556,142390,1,142380,142390
11100698,142380,26,142380,142390
11100698,142370,1,142370,142390
11100803,142370,10,142370,142380
11100803,142370,49,142370,142380
11100872,142360,3,142360,142370
11100875,142360,2,142360,142370
11100877,142360,1,142360,142370
11100889,142360,1,142360,142370
11100904,142360,24,142360,142370
11100907,142350,7,142350,142360
11100921,142350,1,142350,142360
11100955,142350,1,142350,142360
11100955,142350,1,142350,142360
11101120,142350,35,142350,142360
11101123,142350,13,142340,142350
11101124,142350,2,142350,142360
11101128,142350,2,142340,142350
11101129,142350,1,142350,142360
11101131,142350,1,142340,142350
11101216,142350,1,142350,142360
11101216,142350,2,142340,142350
11101216,142360,1,142350,142360
11101220,142360,2,142350,142360
11101244,142360,1,142360,142370
11101244,142360,1,142350,142360
11101244,142360,2,142350,142360
11101245,142360,1,142350,142360
11101337,142360,1,142360,142370
11102372,142350,4,142350,142360
11102372,142340,1,142340,142350
11102373,142350,3,142340,142350
11102378,142350,3,142340,142350
11102384,142350,1,142340,142350
11102388,142340,1,142340,142360
11102395,142350,2,142350,142360
11102420,142340,1,142340,142360
11102499,142350,1,142350,142360
11102515,142350,1,142340,142350
11102521,142340,1,142340,142360
11102642,142350,1,142350,142360
11102765,142360,5,142350,142360
11102783,142360,4,142350,142360
11102922,142360,1,142360,142370
